consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv
,,?,0.00233,0,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,tyre,,,,,,,,,,,2,1,0,9,9,15,1,,,,,,
,,?,0.00229,0,,,,,,stimuli/images/PICTURE_233.png,LOTS,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,salt,,,,,,,,,,,5,1,0,10,10,42,1,,,,,,
,,?,0.00231,0,,,,,,stimuli/images/PICTURE_467.png,POLICY,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,peg,,,,,,,,,,,6,1,0,11,11,53,1,,,,,,
,,?,0.00225,0,,,,,,stimuli/images/PICTURE_32.png,KIND,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,crown,,,,,,,,,,,4,1,0,12,12,35,1,,,,,,
,,?,4.117555,0,,,,,,stimuli/images/PICTURE_203.png,NIGHT,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,cap,,,,,,,,,,,1,1,0,13,13,2,1,,,,,,
,,?,0.00223,0,,,,,,stimuli/images/PICTURE_469.png,AGENT,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,stool,,,,,,,,,,,2,1,0,14,14,16,1,,,,,,
,,?,0.00539,0,,,,,,stimuli/images/PICTURE_108.png,POLICY,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,calendar,,,,,,,,,,,3,1,0,15,15,22,1,,,,,,
,,?,0.002085,0,,,,,,stimuli/images/PICTURE_340.png,LETTER,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,mirror,,,,,,,,,,,3,1,0,16,16,24,1,,,,,,
,,?,0.004175,0,,,,,,stimuli/images/PICTURE_383.png,SERIES,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,coin,,,,,,,,,,,5,1,0,17,17,46,1,,,,,,
,,?,0.002085,0,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,kettle,,,,,,,,,,,3,1,0,18,18,27,1,,,,,,
,,?,0.00254,0,,,,,,stimuli/images/PICTURE_297.png,RIVER,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,aeroplane,,,,,,,,,,,4,1,0,19,19,39,1,,,,,,
,,?,0.00245,0,,,,,,stimuli/images/PICTURE_380.png,HONEY,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,gorilla,,,,,,,,,,,2,1,0,20,20,19,1,,,,,,
,,WOMAN,3.31245,0,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,hanger,,,,,,,,,,,1,1,0,21,21,7,1,,,,,,
,,?,0.002895,0,,,,,,stimuli/images/PICTURE_677.png,APPLE,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,map,,,,,,,,,,,5,1,0,22,22,43,1,,,,,,
,,?,0.002365,0,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,anchor,,,,,,,,,,,3,1,0,23,23,23,1,,,,,,
,,CANDY,2.621405,1,,,,,,stimuli/images/PICTURE_380.png,CANDY,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,gorilla,,,,,,,,,,,1,1,0,24,24,0,1,,,,,,
,,?,0.003125,0,,,,,,stimuli/images/PICTURE_504.png,COPS,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,wheel,,,,,,,,,,,6,1,0,25,25,52,1,,,,,,
,,?,0.002855,0,,,,,,stimuli/images/PICTURE_327.png,CASINO,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,helmet,,,,,,,,,,,3,1,0,26,26,20,1,,,,,,
,,?,0.00278,0,,,,,,stimuli/images/PICTURE_68.png,MILE,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,candle,,,,,,,,,,,6,1,0,27,27,51,1,,,,,,
,,?,0.002365,0,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,ring,,,,,,,,,,,6,1,0,28,28,50,1,,,,,,
,,?,0.003055,0,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,wheel,,,,,,,,,,,5,1,0,29,29,49,1,,,,,,
,,?,0.002335,0,,,,,,stimuli/images/PICTURE_340.png,VALLEY,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,mirror,,,,,,,,,,,6,1,0,30,30,54,1,,,,,,
,,?,0.002485,0,,,,,,stimuli/images/PICTURE_449.png,DUDE,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,bench,,,,,,,,,,,2,1,0,31,31,17,1,,,,,,
,,MEN,3.902855,0,,,,,,stimuli/images/PICTURE_95.png,BOYS,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,suitcase,,,,,,,,,,,1,1,0,32,32,1,1,,,,,,
,,?,0.00252,0,,,,,,stimuli/images/PICTURE_487.png,GIRL,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,basket,,,,,,,,,,,5,1,0,33,33,45,1,,,,,,
,,COUNTRY,3.24305,0,,,,,,stimuli/images/PICTURE_85.png,NATION,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,diamond,,,,,,,,,,,1,1,0,34,34,5,1,,,,,,
,,?,0.00485,0,,,,,,stimuli/images/PICTURE_667.png,RIVER,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,daisy,,,,,,,,,,,2,1,0,35,35,10,1,,,,,,
,,?,0.0022,0,,,,,,stimuli/images/PICTURE_564.png,BATH,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,spoon,,,,,,,,,,,3,1,0,36,36,26,1,,,,,,
,,?,0.00222,0,,,,,,stimuli/images/PICTURE_405.png,YEAR,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,anchor,,,,,,,,,,,4,1,0,37,37,34,1,,,,,,
,,?,0.00214,0,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,microphone,,,,,,,,,,,4,1,0,38,38,32,1,,,,,,
,,?,0.002145,0,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,calendar,,,,,,,,,,,6,1,0,39,39,59,1,,,,,,
,,?,0.00231,0,,,,,,stimuli/images/PICTURE_491.png,GLASS,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,rug,,,,,,,,,,,2,1,0,40,40,14,1,,,,,,
,,?,0.002205,0,,,,,,stimuli/images/PICTURE_403.png,TOILET,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,cathedral,,,,,,,,,,,3,1,0,41,41,25,1,,,,,,
,,?,0.002165,0,,,,,,stimuli/images/PICTURE_675.png,SALE,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,windmill,,,,,,,,,,,5,1,0,42,42,47,1,,,,,,
,,?,0.00212,0,,,,,,stimuli/images/PICTURE_285.png,LIFE,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,carrot,,,,,,,,,,,4,1,0,43,43,33,1,,,,,,
,,LAKE,7.761295,0,,,,,,stimuli/images/PICTURE_491.png,RIVER,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,rug,,,,,,,,,,,1,1,0,44,44,6,1,,,,,,
,,?,0.00231,0,,,,,,stimuli/images/PICTURE_68.png,ROOF,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,candle,,,,,,,,,,,4,1,0,45,45,38,1,,,,,,
,,?,0.002025,0,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,stamp,,,,,,,,,,,4,1,0,46,46,37,1,,,,,,
,,?,0.00325,0,,,,,,stimuli/images/PICTURE_504.png,YEAR,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,wheel,,,,,,,,,,,2,1,0,47,47,13,1,,,,,,
,,LOTS,1.91626,1,,,,,,stimuli/images/PICTURE_296.png,LOTS,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,bolt,,,,,,,,,,,1,1,0,48,48,9,1,,,,,,
,,?,0.003955,0,,,,,,stimuli/images/PICTURE_177.png,WRITER,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,mushroom,,,,,,,,,,,5,1,0,49,49,41,1,,,,,,
,,?,0.00186,0,,,,,,stimuli/images/PICTURE_296.png,LIFE,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,bolt,,,,,,,,,,,6,1,0,50,50,57,1,,,,,,
,,FOCUS,5.467035,0,,,,,,stimuli/images/PICTURE_327.png,SERIES,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,helmet,,,,,,,,,,,1,1,0,51,51,3,1,,,,,,
,,?,0.00299,0,,,,,,stimuli/images/PICTURE_95.png,MILLER,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,suitcase,,,,,,,,,,,6,1,0,52,52,56,1,,,,,,
,,?,6.865805,0,,,,,,stimuli/images/PICTURE_33.png,FRIEND,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,frame,,,,,,,,,,,1,1,0,53,53,8,1,,,,,,
,,?,0.007215,0,,,,,,stimuli/images/PICTURE_708.png,RECORD,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,monkey,,,,,,,,,,,6,1,0,54,54,58,1,,,,,,
,,?,0.001895,0,,,,,,stimuli/images/PICTURE_203.png,GODS,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,cap,,,,,,,,,,,4,1,0,55,55,30,1,,,,,,
,,?,0.00234,0,,,,,,stimuli/images/PICTURE_655.png,TOILET,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,megaphone,,,,,,,,,,,2,1,0,56,56,12,1,,,,,,
,,?,0.00246,0,,,,,,stimuli/images/PICTURE_403.png,RIVER,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,cathedral,,,,,,,,,,,5,1,0,57,57,40,1,,,,,,
,,?,0.002355,0,,,,,,stimuli/images/PICTURE_403.png,WRITER,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,cathedral,,,,,,,,,,,4,1,0,58,58,31,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,backpack,,,,,,,,,,,2,1,0,59,59,11,1,,,,,,
,,,,,,,,,,,,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,stimuli/learn-block2.csv
,,,,,,,,,,stimuli/images/PICTURE_308.png,ESTATE,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,dice,,,,,,0,0,0,46,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,PLENTY,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,backpack,,,,,,0,1,1,0,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,BATH,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,daisy,,,,,,0,2,2,4,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,runner,,,,,,0,3,3,14,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_692.png,MONTH,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,cherry,,,,,,0,4,4,16,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,YARD,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,monkey,,,,,,0,5,5,29,1,3,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,MILE,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,map,,,,,,0,6,6,30,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,ARTIST,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,cap,,,,,,0,7,7,26,1,3,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,crown,,,,,,0,8,8,45,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,WRITER,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,rug,,,,,,0,9,9,57,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,PLENTY,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,daisy,,,,,,0,10,10,41,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,salt,,,,,,0,11,11,38,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,pepper,,,,,,0,12,12,20,1,3,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_151.png,GIRL,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,tray,,,,,,0,13,13,19,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,CARS,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,mushroom,,,,,,0,14,14,35,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,SAKE,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,perfume,,,,,,0,15,15,7,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,PENNY,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,monkey,,,,,,0,16,16,31,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_248.png,DOZEN,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,cart,,,,,,0,17,17,39,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,LETTER,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,stool,,,,,,0,18,18,42,1,5,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,KIND,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,dice,,,,,,0,19,19,54,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,pencil,,,,,,0,20,20,1,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,CASINO,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,runner,,,,,,0,21,21,2,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,windmill,,,,,,0,22,22,32,1,4,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,hanger,,,,,,0,23,23,51,1,6,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,FLIGHT,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,basket,,,,,,0,24,24,9,1,1,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_453.png,DUDE,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,scissors,,,,,,0,25,25,27,1,3,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,ADVICE,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,carrot,,,,,,0,26,26,12,1,2,0,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_255.png,AREA,5e83f23755dae215742ef478,06/09/1991,2020-08-27_13h34.20.979,proactive3.1,2020.1.2,Win32,60,5f47c29a48bd2a1e651a6eb7,5f47ee717709fc2436720a86,1,,,,,,shovel,,,,,,0,27,27,22,1,3,0,,,,,,,,,,,
