consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv
,,?,0.003,0,,,,,,stimuli/images/PICTURE_654.png,COPS,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,pencil,,,,,,,,,,,2,2,0,11,11,10,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_215.png,BOYS,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,boot,,,,,,,,,,,3,2,0,12,12,24,1,,,,,,
,,LOSS,3.706,0,,,,,,stimuli/images/PICTURE_95.png,NIGHT,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,suitcase,,,,,,,,,,,4,2,0,13,13,37,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_18.png,RIVER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,planet,,,,,,,,,,,3,2,0,14,14,22,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_348.png,DUDE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,pepper,,,,,,,,,,,6,2,0,15,15,59,1,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_57.png,CASINO,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,stamp,,,,,,,,,,,2,2,0,16,16,12,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_2.png,YARD,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,tyre,,,,,,,,,,,6,2,0,17,17,55,1,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_655.png,SALE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,megaphone,,,,,,,,,,,6,2,0,18,18,57,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_453.png,FAMILY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,scissors,,,,,,,,,,,5,2,0,19,19,48,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_215.png,LEADER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,boot,,,,,,,,,,,5,2,0,20,20,43,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_311.png,FLESH,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,razor,,,,,,,,,,,1,2,0,21,21,3,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_667.png,GLASS,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,daisy,,,,,,,,,,,3,2,0,22,22,27,1,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_654.png,YEAR,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,pencil,,,,,,,,,,,5,2,0,23,23,41,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_405.png,JUNGLE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,anchor,,,,,,,,,,,6,2,0,24,24,58,1,,,,,,
,,?,0.007,0,,,,,,stimuli/images/PICTURE_215.png,FOOD,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,boot,,,,,,,,,,,1,2,0,25,25,5,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_285.png,PRINCE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,carrot,,,,,,,,,,,3,2,0,26,26,20,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_688.png,CLOCK,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,runner,,,,,,,,,,,5,2,0,27,27,42,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_677.png,PHOTO,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,map,,,,,,,,,,,2,2,0,28,28,14,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_123.png,SALE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,dart,,,,,,,,,,,1,2,0,29,29,8,1,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_2.png,JUNGLE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,tyre,,,,,,,,,,,1,2,0,30,30,1,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_487.png,ROOF,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,basket,,,,,,,,,,,6,2,0,31,31,50,1,,,,,,
,,GIRL,4.501,0,,,,,,stimuli/images/PICTURE_509.png,APPLE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,telephone,,,,,,,,,,,4,2,0,32,32,38,1,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_285.png,WRITER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,carrot,,,,,,,,,,,1,2,0,33,33,6,1,,,,,,
,,?,0.006,0,,,,,,stimuli/images/PICTURE_311.png,TOILET,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,razor,,,,,,,,,,,6,2,0,34,34,54,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_68.png,KIND,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,candle,,,,,,,,,,,3,2,0,35,35,23,1,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_297.png,BODY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,aeroplane,,,,,,,,,,,6,2,0,36,36,51,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_403.png,FAMILY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,cathedral,,,,,,,,,,,1,2,0,37,37,9,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_57.png,NATION,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,stamp,,,,,,,,,,,3,2,0,38,38,21,1,,,,,,
,,HONEST,9.891,0,,,,,,stimuli/images/PICTURE_504.png,HOUSE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,wheel,,,,,,,,,,,4,2,0,39,39,36,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_708.png,VALLEY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,monkey,,,,,,,,,,,5,2,0,40,40,45,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_405.png,HOUSE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,anchor,,,,,,,,,,,1,2,0,41,41,2,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_57.png,CANDY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,stamp,,,,,,,,,,,6,2,0,42,42,52,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_160.png,HOTEL,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,wheelbarrow,,,,,,,,,,,2,2,0,43,43,16,1,,,,,,
,,SPACE,9.997,0,,,,,,stimuli/images/PICTURE_314.png,SPEECH,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,perfume,,,,,,,,,,,4,2,0,44,44,35,1,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_296.png,CLOCK,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,bolt,,,,,,,,,,,2,2,0,45,45,18,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_177.png,HOUSE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,mushroom,,,,,,,,,,,3,2,0,46,46,25,1,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_750.png,POLICY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,kettle,,,,,,,,,,,5,2,0,47,47,44,1,,,,,,
,,LOSS,6.968,0,,,,,,stimuli/images/PICTURE_2.png,AREA,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,tyre,,,,,,,,,,,4,2,0,48,48,32,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_348.png,TOILET,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,pepper,,,,,,,,,,,1,2,0,49,49,4,1,,,,,,
,,RUG,7.918,0,,,,,,stimuli/images/PICTURE_491.png,SERIES,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,rug,,,,,,,,,,,4,2,0,50,50,39,1,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_356.png,CANDY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,pawn,,,,,,,,,,,5,2,0,51,51,46,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_677.png,FAMILY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,map,,,,,,,,,,,6,2,0,52,52,53,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_470.png,BEAUTY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,motorbike,,,,,,,,,,,3,2,0,53,53,26,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_405.png,JUNGLE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,anchor,,,,,,,,,,,2,2,0,54,54,13,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_327.png,LEADER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,helmet,,,,,,,,,,,2,2,0,55,55,17,1,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_208.png,SPIRIT,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,microphone,,,,,,,,,,,3,2,0,56,56,28,1,,,,,,
,,GIRL,4.832,0,,,,,,stimuli/images/PICTURE_487.png,POLICY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,basket,,,,,,,,,,,4,2,0,57,57,34,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_33.png,COPS,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,frame,,,,,,,,,,,3,2,0,58,58,29,1,,,,,,
,,GIRL,3.787,1,,,,,,stimuli/images/PICTURE_93.png,GIRL,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,skateboard,,,,,,,,,,,4,2,0,59,59,31,1,,,,,,
,,,,,,,,,,,,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,stimuli/learn-block3.csv
,,,,,,,,,,stimuli/images/PICTURE_340.png,LETTER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,mirror,,,,,,0,0,0,24,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,VALLEY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,mirror,,,,,,0,1,1,54,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,HONEY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,gorilla,,,,,,0,2,2,19,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,TOILET,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,cathedral,,,,,,0,3,3,25,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,CANDY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,gorilla,,,,,,0,4,4,0,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,CASINO,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,helmet,,,,,,0,5,5,20,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,anchor,,,,,,0,6,6,23,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,KIND,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,crown,,,,,,0,7,7,35,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_33.png,FRIEND,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,frame,,,,,,0,8,8,8,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_449.png,DUDE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,bench,,,,,,0,9,9,17,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_564.png,BATH,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,spoon,,,,,,0,10,10,26,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_297.png,RIVER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,aeroplane,,,,,,0,11,11,39,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,hanger,,,,,,0,12,12,7,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,microphone,,,,,,0,13,13,32,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LIFE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,bolt,,,,,,0,14,14,57,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,SERIES,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,coin,,,,,,0,15,15,46,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_655.png,TOILET,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,megaphone,,,,,,0,16,16,12,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,COPS,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,wheel,,,,,,0,17,17,52,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,SERIES,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,helmet,,,,,,0,18,18,3,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,YEAR,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,wheel,,,,,,0,19,19,13,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,WRITER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,coin,,,,,,0,20,20,28,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,calendar,,,,,,0,21,21,59,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,RIVER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,rug,,,,,,0,22,22,6,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,SALE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,windmill,,,,,,0,23,23,47,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,GODS,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,cap,,,,,,0,24,24,30,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,NIGHT,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,cap,,,,,,0,25,25,2,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,WRITER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,cathedral,,,,,,0,26,26,31,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,AGENT,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,stool,,,,,,0,27,27,16,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,RIVER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,cathedral,,,,,,0,28,28,40,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,LOTS,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,salt,,,,,,0,29,29,42,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,YEAR,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,anchor,,,,,,0,30,30,34,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_685.png,PENNY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,goose,,,,,,0,31,31,4,1,1,1,,,,,,,,,,,
